id,followers,genres,name,popularity
0CPdwFVMsHZWpNgKuLaTuU,35918.0,"['anime', 'anime score']",JAM Project,54
3LnMh597QKlMqWqqXz7woc,39296.0,['anime rock'],GRANRODEO,57
7to1UlTpu40h7CpjRPkGqA,64592.0,"['anime rock', 'otacore', 'vocaloid']",Jin,51
5pjjlQXYjoMFWdjdKOre9s,110797.0,"['anime', 'anime rock', 'j-pixie', 'j-poprock', 'otacore']",ASCA,54
4zT3gUH3Xb50swQKT4E9vw,61171.0,"['anime', 'anime score', 'japanese vgm', 'seiyu']",Maaya Sakamoto,53
6ptdMFoqgQZRoccAYK9Opd,54677.0,"['anime rock', 'vocaloid']",hachi,52
6NeoLSPGwJLfeisvM36SMi,41994.0,"['anime score', 'final fantasy', 'japanese vgm']",SQUARE ENIX MUSIC,52
24b231EnCM3BkpiuWs5VBE,174169.0,"['anime', 'j-poprock', 'oshare kei', 'otacore', 'visual kei']",SID,59
17Xrh1jox4g1VQcUcIcgra,88865.0,"['anime', 'denpa-kei', 'j-poprock', 'seiyu']",Haruka Tomatsu,52
3b7jPCedJ2VH4l4rcOTvNC,95320.0,"['anime rock', 'otacore', 'vocaloid']",PinocchioP,52
41wiRMqVmNSZ3FFM7JIeht,93241.0,"['anime', 'anime rock', 'j-poprock', 'otacore']",BACK-ON,51
5WFofzgRxpVNkpwg9XRSdg,21248.0,"['anime score', 'japanese vgm', 'sound team']",Falcom Sound Team jdk,51
6T4K8YuFc0JPDrYgABbxao,306115.0,"['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock', 'japanese teen pop']",amazarashi,59
5htVtReJ3NAwcAdxdHpim3,294554.0,"['anime', 'anime score', 'j-pop girl group', 'j-poprock', 'otacore']",ClariS,56
0K05TDnN7xPwIHDOwD2YYs,114188.0,"['anime', 'anime score', 'otacore']",Mili,58
4L0gz16xuM1as1OgYzh1SR,34286.0,"['anime score', 'japanese soundtrack', 'otacore']",Kensuke Ushio,61
18moNotPmBWa2YZtRnIoZ3,410252.0,"['anime', 'anime rock', 'j-pixie', 'otacore']",Eir Aoi,58
3imCOAQnI4fF5dsncQqLBW,116146.0,"['anime', 'j-pixie']",the peggies,62
7BzEKSgHp2yrNC6w5NkFhQ,179694.0,"['anime', 'j-poprock']",Goose house,59
4n2W84plMrq8WttT18Npwi,149746.0,"['anime', 'anime rock', 'j-pop']",kobasolo,56
15MlyDyZofFYpLb5MrLKVo,85848.0,['anime'],yanaginagi,53
3GfNJrDTZY7voXPDx8gH9I,58766.0,"['anime score', 'otacore']",TeddyLoid,54
4TtpMS8RsX8vW64WOivJrb,66656.0,"['anime rock', 'denpa-kei', 'otacore', 'vocaloid']",Hachioji P,50
4eL15GpHSLAAvv5sT00c5i,141617.0,"['anime', 'j-pixie', 'otacore', 'seiyu']",Luna Haruna,50
1diX6i4LgUKR9qMRrAeGLi,58671.0,"['anime', 'j-poprock']",Rei Yasuda,53
6HX4Jrnb0WhEv9goeGoh6p,121344.0,"['anime', 'anime rock', 'j-pixie']",majiko,58
7rpKUJ0AnklJ8q9nIPVSpZ,214669.0,"['anime rock', 'japanese electropop', 'otacore', 'vocaloid']",Reol,64
6b7F9Fnlc9n8PvM3EEaMNB,52398.0,"['anime score', 'otacore']",Fonzi M,57
0Oazwl71qoHvXnbSxv0wOT,161100.0,"['anime rock', 'j-poprock', 'otacore']",BURNOUT SYNDROMES,65
0UwVT0iMLLAa9SUNENg4te,32182.0,['anime'],TRUE,55
4FrFdi2hHpulQOxDihRIQD,96894.0,"['anime score', 'j-acoustic', 'j-pop', 'japanese instrumental']",Aoi Teshima,58
04ZUR9nJSI7nr1ZrHKLGJ8,195061.0,"['anime rock', 'vocaloid']",Sou,56
7ucOhItVkxNqunNLo8AkzN,148406.0,"['anime', 'anime score', 'j-poprock']",fripSide,55
