id,followers,genres,name,popularity
1pgDilWYDWLoOgGjf1iHNu,2253287.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Zion,77
716NhGYqD1jl2wI1Qkgq36,2270177.0,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",Bizarrap,83
4obzFoKoKRHIphyHzJ35G3,10025272.0,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'rap latina', 'reggaeton', 'trap latino']",Becky G,82
4m6ubhNsdwF4psNf3R8kwR,2862663.0,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",KHEA,82
2oQX8QiMXOyuqbcZEFsZfm,1595647.0,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino', 'tropical']",El Alfa,82
0eHQ9o50hj6ZDNBt6Ys1sD,4947457.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Yandel,81
21451j1KhjAiaYKflxBjr1,5258560.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Zion & Lennox,81
0GM7qgcRCORpGnfcN2tCiB,384556.0,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Tainy,81
5H1nN1SzW0qNeUEZvuXjAj,2901972.0,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino', 'tropical']",Danny Ocean,77
5dbaLmK5SHLLg8Z4CcTJpX,3419685.0,"['colombian pop', 'latin', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'trap latino']",Greeicy,75
1GDbiv3spRmZ1XdM1jQbT7,5803207.0,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'trap latino', 'tropical']",Natti Natasha,83
1qto4hHid1P71emI6Fd8xi,4490658.0,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Aventura,79
64aJYyrXljOodnUG6jvhRD,964823.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",DJ Luian,78
1RBzGO6Nm3uyhUSxP7EDWO,3780329.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino', 'tropical']",Kevin Roldan,78
2jSGzJw0ebJLu7OLVSOcBP,1260058.0,"['latin', 'reggaeton', 'trap latino', 'tropical']",Plan B,76
1GKIlPFdcewHtpDVCQ8zmJ,84876.0,"['reggaeton flow', 'trap latino']",Brray,75
00me4Ke1LsvMxt5kydlMyU,3734312.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Cosculluela,75
3Wb38LDP3N4tkobValgE9D,423455.0,"['reggaeton', 'reggaeton flow', 'trap latino']",Juanka,75
4bw2Am3p9ji3mYsXNXtQcd,6858910.0,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",Piso 21,81
3MHaV05u0io8fQbZ2XPtlC,6172304.0,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Prince Royce,80
6w3SkAHYPsQ1bxV7VDlG5y,3380762.0,"['argentine hip hop', 'latin', 'latin pop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino']",Cazzu,80
2ydZrTy8U3kOMOzx20s3dg,695034.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",DJ Nelson,80
1DxLCyH42yaHKGK3cl5bvG,720820.0,"['pop argentino', 'trap latino']",Maria Becerra,80
3EiLUeyEcA6fbRPSHkG5kb,4738638.0,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",De La Ghetto,80
2IMZYfNi21MGqxopj9fWx8,2483918.0,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol']",Rels B,80
00XhexlJEXQstHimpZN910,3652927.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Brytiago,80
2LRoIwlKmHjgvigdNGBHNo,500940.0,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",Feid,80
4riOEaOW5hCeqomFDBk0aP,225742.0,"['dembow', 'rap dominicano', 'trap latino']",Rochy RD,79
2DspEsT7UXGKd2VaaedgG4,1934486.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Alex Rose,78
3fZk3Gm5dN5v5yfYMQ04Bx,220407.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Dímelo Flow,77
5DUlefCLzVRzNWaNURTFpK,2999689.0,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'tropical']",Cali Y El Dandee,77
4IMAo2UQchVFyPH24PAjUs,2754074.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Jowell & Randy,77
0tmwSHipWxN12fsoLcFU3B,7259276.0,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'tropical']",Manuel Turizo,85
0KPX4Ucy9dk82uj4GpKesn,3338975.0,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",Dalex,84
4SsVbpTthjScTS7U2hmr1X,6277479.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",Arcangel,86
0EFisYRi20PTADoJrifHrz,1917151.0,"['latin', 'reggaeton', 'trap latino']",Jhay Cortez,90
0VZrPa7mWAYXH4CwmYk8Km,1597913.0,"['trap latino', 'trap triste', 'urbano espanol']",Kidd Keo,75
3vQ0GE3mI0dAaxIMYe5g7z,12448153.0,"['argentine hip hop', 'reggaeton', 'trap argentino', 'trap latino']",Paulo Londra,79
