id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6YiFO4Z74jjyJXWfqLH0Gy,Melon Cake,69,212318,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.558,0.555,2,-5.235,1,0.158,0.0023,4.89e-06,0.0395,0.888,220.065,4
4wnswT59TvNDhJZ24zjEnI,ICU (Madison's Lullabye),68,196554,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.502,0.353,5,-7.338,1,0.0345,0.877,0.0,0.0707,0.371,115.941,4
6qcMdeGLSkio2IhkEcU4J9,Lonely People,68,160547,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.656,0.548,1,-5.269,1,0.0304,0.00605,0.0,0.0954,0.764,90.996,4
2vJUcguD2EeJ6QMMqsP962,The Kind Of Lover I Am,67,189162,1,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.65,0.916,6,-5.453,0,0.0758,0.00491,0.000839,0.0767,0.779,129.95,4
4Zm2hTV7EqbqsFrraKBkyh,Carefully,67,191721,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.694,0.605,11,-5.621,1,0.0289,0.0756,7.54e-06,0.131,0.481,121.906,4
3XabMu0mJaQmrqz57UkEZI,Anyone,67,227786,1,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.578,0.386,11,-6.338,1,0.0385,0.875,0.0,0.108,0.321,86.075,5
6dHteqtKIpNSbxB5ohtBST,15 Minutes,66,171873,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.444,0.786,1,-5.089,1,0.331,0.0287,2.3e-05,0.109,0.348,183.986,4
0Z7508iU5JfWqO3sR4Vbzm,California Sober,66,185698,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.34,0.783,9,-4.548,1,0.069,0.00859,0.0,0.0546,0.389,82.343,4
2YUgWYgud2pHICZ5KwmoKY,Mad World,65,182486,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.326,0.319,9,-9.896,1,0.0367,0.539,0.0,0.312,0.127,174.187,4
1sm3HnqGx5sxYc6P2pLwEl,Good Place,65,184760,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.417,0.43,7,-5.992,1,0.0625,0.417,0.0,0.0954,0.32,82.43,4
6zBQ1w06kbswixA2LvnFIv,Butterfly,65,157252,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-02,0.653,0.423,6,-5.229,1,0.0362,0.463,0.0,0.116,0.469,139.853,4
1qYnqHydtG4iV9YenAz8Ux,Sunset,64,244481,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-05,0.629,0.566,5,-6.061,1,0.035,0.0421,0.0,0.337,0.476,77.653,3
4Ua0nnuFz8rmHLZt8f0TCk,Anyone - Live Acoustic,54,221827,1,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-05,0.417,0.429,11,-4.733,1,0.0338,0.798,0.0,0.115,0.227,135.878,4
4tB9pfcdjPcTZwFIXDUzcm,Dancing With The Devil - Live Acoustic,53,250201,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-05,0.415,0.529,0,-3.729,0,0.0304,0.514,0.0,0.194,0.122,70.18,4
6VM9OZ0oGu0kUInRZWNPiB,ICU (Madison's Lullabye) - Live Acoustic,51,208571,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-05,0.447,0.312,5,-6.056,1,0.0394,0.786,0.0,0.313,0.314,119.552,4
21MChSGdLldUOOaOCdWmzD,I Love Me,50,203672,1,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2021-04-01,0.667,0.562,11,-7.026,1,0.0497,0.00265,0.0,0.0842,0.712,150.09,4
5Alb26b1yQSaZtNxYKhZFC,Wouldn't Change a Thing,53,205040,0,"['Demi Lovato', 'Joe Jonas']","['6S2OmqARrzebs0tKUEyXyp', '7gbmX8SsfjEjxDMzBi1ZOL']",2010-01-01,0.353,0.879,1,-3.486,1,0.0833,0.0843,0.0,0.105,0.516,171.762,4
56jz6JfJcpY6NM3NdGafje,"This Is Me - From ""Camp Rock""",50,187733,0,"['Demi Lovato', 'Joe Jonas']","['6S2OmqARrzebs0tKUEyXyp', '7gbmX8SsfjEjxDMzBi1ZOL']",2009-01-01,0.465,0.833,1,-2.809,1,0.0385,0.00874,0.0,0.121,0.529,90.951,4
50DMJJpAeQv4fIpxZvQz2e,Monsters (feat. Demi Lovato and blackbear),75,174425,1,"['All Time Low', 'Demi Lovato', 'blackbear']","['46gyXjRIvN1NL1eCB8GBxo', '6S2OmqARrzebs0tKUEyXyp', '2cFrymmkijnjDg9SS92EPM']",2020-12-04,0.51,0.787,0,-3.712,0,0.0529,0.0137,0.0,0.368,0.793,162.092,4
5L441bJlqd4wSogIp1WFj0,We'll Be A Dream (feat. Demi Lovato),51,233067,0,"['We The Kings', 'Demi Lovato']","['3ao3jf5d70Tf4fPh2bnXVl', '6S2OmqARrzebs0tKUEyXyp']",2009-01-01,0.434,0.702,9,-4.681,1,0.0305,0.00346,0.0,0.232,0.15,159.94,4
6SjCa7LhEpPNiCxe3bLln4,Made In The USA,59,196093,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2013-01-01,0.576,0.86,8,-3.913,1,0.0394,0.000875,0.0,0.316,0.594,87.461,4
0fMhhdMdbC94rHHK63jwWu,Fix a Heart,57,193040,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2011-01-01,0.491,0.452,0,-7.86,1,0.0491,0.579,0.0,0.0907,0.455,160.227,3
2tsI8snJhb4BL9zczvlZmL,What Other People Say (with Sam Fischer),68,194890,1,"['Sam Fischer', 'Demi Lovato']","['6L1XC7NrmgWRlwAeLJvVtA', '6S2OmqARrzebs0tKUEyXyp']",2021-04-02,0.652,0.472,7,-8.084,1,0.0396,0.155,0.0,0.12,0.242,126.913,4
7eM88DF4yL4hpNnB6oJLnD,Catch Me,54,190000,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2009-01-01,0.289,0.292,4,-11.991,1,0.048,0.491,0.0,0.255,0.491,185.425,4
2eLxEzMVfiQih0cJIWIowm,Nightingale,58,216400,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],2013-01-01,0.486,0.605,9,-5.574,1,0.0365,0.139,0.0,0.105,0.33,141.319,4
