id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande),69,159011,0,"['Lizzo', 'Ariana Grande']","['56oDRnqbIiwx4mymNEv7dS', '66CXWjxzNUsdJxJ2JdwvnR']",2019-04-17,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,4
4uTvPEr01pjTbZgl7jcKBD,NASA,72,182000,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,4
5xDrO9DEDJGUQGfyoHvgDJ,Last Christmas,55,203653,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2013-01-01,0.504,0.8,2,-2.763,1,0.0391,0.125,0.0,0.109,0.789,205.945,4
0fonaf88IEDQM309zmU80L,Be My Baby,59,217053,0,"['Ariana Grande', 'Cashmere Cat']","['66CXWjxzNUsdJxJ2JdwvnR', '2LZDXcxJWgsJfKXZv9a5eG']",2014-08-25,0.622,0.586,3,-6.241,0,0.0356,0.0735,7.41e-06,0.0803,0.434,145.08,4
7MGRcJy1saXKiphwqJBnRb,Touch It,62,260000,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,0.536,0.694,7,-4.369,0,0.0332,0.0303,0.0,0.183,0.291,100.906,4
2SUQGI9ztmp0PQd1J8SVHx,Knew Better / Forever Boy,62,299213,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2016-05-20,0.484,0.381,6,-6.705,1,0.0711,0.235,3.6e-06,0.0998,0.372,106.65,4
2hloaUoRonYssMuqLCBLTX,bloodline,72,216893,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,4
5Il6Oe7lr5XM7A0cWbVQtr,bad idea,72,267107,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,4
6AviHKu3ydzAePBmzEi62v,Popular Song,59,200213,0,"['MIKA', 'Ariana Grande']","['5MmVJVhhYKQ86izuGHzJYA', '66CXWjxzNUsdJxJ2JdwvnR']",2013-01-01,0.666,0.81,8,-4.574,1,0.0458,0.152,0.0,0.0613,0.811,99.023,4
7wMPhUSe6CZga1vOMpLTJP,Beauty and the Beast,67,227928,0,"['Ariana Grande', 'John Legend']","['66CXWjxzNUsdJxJ2JdwvnR', '5y2Xq6xcjJb2jVM54GHK3t']",2017-03-10,0.489,0.54,6,-7.046,1,0.0288,0.126,0.0,0.103,0.27,81.4,4
